name,ratings,avg_price
King Pizza,4.2,11.252960526315789
King Pizza & More,4.4,12.404773869346732
King Pizza Vilvoorde,4.2,11.307738095238093
King Potato,4.5,5.89051724137931
King's Boutique,3.7,6.660975609756098
King's Boutique,4.5,7.433333333333333
King's Pizza,3.1,12.528915662650604
KingRibs,4.1,10.903888888888888
KingRibs,4.2,10.903888888888888
KingRibs,4.4,10.903888888888888
KingRibs,4.6,10.959770114942529
KingRibs,4.8,11.009550561797752
Kingribs Sint-Niklaas,3.4,10.903888888888888
Kingslize Pizza,3.6,9.630232558139536
Kingslize Pizza,3.8,9.545454545454545
Kingslize Pizza,4.2,9.545454545454545
Kingslize Pizza,4.6,9.587356321839081
Kingslize Pizza,4.7,9.545454545454545
Kintsugi Sushi Bar & Grill,4.3,12.57392857142857
Kioku Sushi Restaurant,4.3,12.981203007518797
Kismetli,4.7,3.47051282051282
Kitchen by PJ,4.0,7.8076923076923075
Kiyo,4.7,8.751898734177216
Kiyoshi Sushi,4.7,9.438235294117646
Kizuri African Cuisine,4.5,5.63125
Klein Amsterdam,4.9,27.84608695652174
Kloonies,4.5,10.467567567567567
Kohinoor Indian Restaurant,4.7,9.77
Koi Sushi,4.3,14.45
Koji Sushi,4.1,14.043046357615895
Koji Sushi & Thai,4.4,14.237106918238993
Koji Sushi & Thaï,4.3,14.182285714285715
Kokorec Grillhouse,4.8,8.306451612903226
Kokorecci Antwerpen,1.8,6.809230769230769
Kokoro Sushi,4.1,11.509905660377358
Komagene - Vegan fast food,4.5,6.269230769230769
Konak Pizzeria Doner Kebab,2.8,9.916666666666666
Konya,4.1,8.179487179487179
Koz Kebap,4.2,7.176470588235294
Kral Snacks,3.8,9.10603448275862
Krua Thai,3.9,17.82278481012658
Kuala Lumpur,4.1,12.928571428571429
Kulba Kabul,3.9,5.85625
Kumpir Deurne,4.5,12.603174603174603
Kumpir Eethuis,4.2,11.888135593220339
Kwat,4.8,10.546428571428573
Kyoto,4.6,10.547435897435896
Kyoto Sushibar,4.4,11.297872340425531
Köfteci Bayram Grillhouse,3.9,6.261904761904762
Köfteci Tekin,4.4,7.0
L'Aigle de Kawele,3.6,12.479166666666666
L'Altruiste,3.8,12.480392156862745
L'Amazonie,4.5,3.799558823529412
L'Amusoir,3.5,11.5
L'Ananas,4.2,13.95673076923077
L'Appuntamento Delivery,4.0,11.640845070422536
L'Arch en Grez,4.2,12.282608695652174
L'Atelier Meat30,4.8,10.734285714285713
L'Atelier à Pizza,4.8,9.641711229946525
L'Atlas,3.4,9.18
L'Atlas,3.7,7.43109375
L'Emir,4.5,23.55
L'Italiano,3.3,10.83132075471698
L'Olympia,4.2,18.61
L'Orchidée Rose,3.9,13.252
L'impero,4.2,10.197802197802197
L'orchidee de chine,4.7,11.553246753246754
LFC,4.4,7.788888888888889
La Bagatelle De Lou,3.3,12.23
La Baguette d'Or,4.4,4.34
La Bella,4.1,10.146013986013987
La Bella Italia,4.2,17.054347826086957
La Bella Puglia,3.9,6.610891089108911
La Bicyclette,4.2,2.882608695652174
La Bonne Adresse Restaurant,4.0,8.379199999999999
La Boqueria,3.2,12.69767441860465
La Boucherie d'Evere,5.0,4.412368421052631
La Brezza Nova Rocourt,4.3,11.27012987012987
La Brochette du Chalet,4.0,12.075675675675676
La Cabane,4.0,13.366766467065869
La Campagna,4.2,11.387096774193548
La Cantina del Coronel,3.8,17.59375
La Casa De Schutter,3.1,11.852
La Casa De Schutter,3.8,11.852
La Casa Mia,3.3,13.65229357798165
La Casa Mia,4.7,10.916867469879518
La Casa Pizzeria,4.2,11.783846153846154
La Casa del Papino,4.3,8.942307692307692
La Cité Du Dragon,4.3,12.023853211009174
La Cité Du Mandarin,4.3,12.393478260869566
La Cité de Pékin,4.4,10.750847457627119
La Cité du Bonheur,4.6,12.266101694915255
La Copita,4.7,9.790625
La Cucina,4.4,11.276315789473685
La Cucina tradizionale,4.4,11.2012987012987
La Cueva de Castilla,4.0,25.55128205128205
La Dany,4.0,9.129885057471263
La Dolce Vita,4.2,9.351851851851851
La Familia,4.2,17.026041666666668
La Familia da Aldo,3.0,19.085858585858585
La Favola,3.9,23.165178571428573
La Fermette,4.2,5.213698630136987
La Focaccia,4.4,17.275
La Frite Dorée Watermael-Boitsfort,3.9,8.728219178082192
La Frite de Forest,4.4,7.029629629629629
La Friterie Red,4.1,2.581081081081081
La Fuga Bruxelles,3.5,8.432432432432432
La Grande Muraille Simonis,4.6,11.020833333333334
La Grillade Chez Nikos,4.1,12.887573964497042
La Lanterna,4.0,13.507291666666667
La Lanterna,4.5,15.435897435897436
La Loggia,4.1,12.56842105263158
La Lumaca,3.8,14.34015748031496
La Maison du Kebab,3.7,6.322413793103448
La Medina Chez Houssin,3.1,5.872881355932203
La Monte Carlo,4.2,10.89142857142857
La Monte Carlo City,4.2,12.3671875
La Nonna,4.2,12.537037037037036
La Nuova Piazza,4.4,11.985
La Palmeraie,4.2,5.951333333333333
La Parenthèse,3.7,11.5
La Piazza,3.9,14.564102564102564
La Piazza,4.5,15.686046511627907
La Piazzetta,4.3,13.151785714285714
La Pizza Bio,3.7,13.15128205128205
La Pizza Pazza,4.1,7.393975903614458
La Pizza Pazza Saint-Gilles,3.9,7.292307692307692
La Pizzetta,4.3,11.082417582417582
La Plazza Waremme,4.5,9.131147540983607
La Pomme,4.1,12.2125
La Pomme de Pin,4.7,15.357971014492755
La Queue de Vache,4.4,19.89746835443038
La Recette,3.7,9.744117647058824
La Ricotta,3.6,17.308641975308642
La Riviera,3.7,14.274999999999999
La Roche,4.9,10.414893617021276
La Romantica,4.0,12.631578947368421
La Rosa,3.9,13.9405
La Rosa,4.0,14.438912133891213
La Rotonde by DL,4.8,15.458928571428572
La Ruota,4.2,13.231428571428571
La Rustica Pizzeria,3.6,14.22340425531915
La Sardegna,4.4,12.614102564102565
La Serviette,4.7,15.594827586206897
La Storia,4.2,10.60377358490566
La Storia,4.3,11.398
La Sultana,4.6,15.405172413793103
La Table du Winner's,4.1,10.006666666666666
La Torre,3.0,20.017543859649123
La Trinacria,3.4,16.754193548387097
La Trinacria Bottega,5.0,9.438527607361964
La Zone 100,4.3,9.296666666666665
La famiglia,4.6,11.788659793814434
La petite Gayoule,4.8,8.241818181818182
Lagash,4.8,6.024590163934426
Laila Tandoori Restaurant,4.1,16.205128205128204
Lamoon Thai,4.7,8.220930232558139
Lara Eethuis,4.4,8.896527777777777
Las Flores,3.4,5.647368421052631
Lasagne Shop,5.0,6.532258064516129
Late & Night,2.9,6.170960698689957
Late Night Pizza,4.6,6.2668333333333335
Latypiq,4.0,9.436842105263159
Lavinia,4.5,7.208333333333333
Layana Food,3.4,6.520731707317074
Laz Burger,4.0,6.51986301369863
Le 1050 Snack,3.7,6.913461538461538
Le Belle Vue,4.4,14.0
Le Bol de Riz,3.9,10.521739130434783
Le Brusilia,4.1,17.275757575757577
Le Brussels,4.2,14.01388888888889
Le Cerisier,4.6,6.776923076923077
Le Chalet,4.1,13.93731343283582
Le Chapeau Blanc Anderlecht,4.4,20.205357142857142
Le Chef Poon,4.7,8.841071428571428
Le Concerto Forest National,4.8,7.41044776119403
Le Corner,5.0,2.3633333333333333
Le Corny,3.4,7.401020408163265
Le Croissant,4.5,11.71311475409836
Le Familial,4.0,5.205
Le Gourmet,3.2,12.287128712871286
Le Graal,4.4,6.908163265306122
Le Guignol,4.3,15.6875
Le Jardin d'Asie,4.0,13.03314606741573
Le Jasmin,4.1,12.725806451612904
Le Kasseria,4.6,8.849056603773585
Le Laakam,3.2,11.342105263157896
Le Lion Belge,4.7,15.915102040816327
Le Mainz,3.8,11.051724137931034
Le Meilleur de la Frite,4.7,6.0508474576271185
Le Mezze - Chez Firas,3.7,13.080000000000002
Le Monte Carlo,3.9,12.764705882352942
Le Pain Quotidien,2.0,9.377319587628866
Le Pain Quotidien,3.4,10.655199999999999
Le Pain Quotidien,3.7,10.201079136690648
Le Pain Quotidien,3.8,9.758396946564885
Le Pain Quotidien,4.2,9.916233766233766
Le Pain Quotidien,4.5,10.799065420560748
Le Pain Quotidien,4.7,9.88695652173913
Le Pain Quotidien,4.8,10.042808219178083
Le Palais d'Asie,4.7,10.116748768472906
Le Panorama Bar,3.7,9.736734693877551
Le Paradis du Liban,4.2,22.720588235294116
Le Parioli,5.0,7.753571428571428
Le Petit Burger,3.9,6.468852459016394
Le Petit Flagey,5.0,5.905454545454545
Le Pont De Luttre,4.4,11.232558139534884
Le Porto fino,3.5,12.705154639175259
Le Prince Downtown,2.8,4.4140625
Le Printemps,3.8,15.0875
Le Pêcheur,4.1,25.094594594594593
Le Quai Gourmand,4.4,11.584745762711865
Le Rosmarino,3.9,8.936065573770492
Le Rêve de Shéhérazade,3.5,7.535294117647059
Le Samouraï,4.2,8.358119658119659
Le Sankaran,2.9,6.8625
Le Soleil de Marrakech,4.4,7.979761904761904
Le Syrtaki,4.3,16.57894736842105
Le Zinneke,4.6,24.75
Lebanon,3.3,12.591145833333334
Lebnan,4.5,25.02436974789916
Leelavadee Thai Restaurant,4.2,9.913333333333334
Leo Sushi,4.4,12.639024390243902
Leo's Bakkerij & Kebab,4.5,6.063701923076923
Leonardo Da Vinci,3.9,10.88125
Les 2 Orients,3.9,11.491249999999999
Les 4 Goûts,4.5,11.089423076923076
Les 4 Saisons,3.9,6.418181818181818
Les 4 Saisons,4.3,10.922680412371134
Les Deux Petits Diables,4.2,14.095238095238095
Les Délices Du Liban,4.8,8.791269841269841
Les Délices de Bruno,4.0,6.681818181818182
Les Larmes Du Tigre,4.5,16.099999999999998
Les Marseillais,3.7,6.443055555555556
Les Saveurs du Liban,3.7,11.594117647058823
Les Souvenirs de Damas,3.6,8.020454545454545
Les Tables de Breughel,5.0,13.477037037037038
Les Vignes Du Liban,3.9,15.441176470588236
Les délices de l'Orient,4.4,7.826923076923077
Les enfants du pirée,4.5,14.18130081300813
Let'Sushi,4.5,9.026984126984127
Lettuce,4.5,8.732142857142858
Lhasa Tibetan Kitchen,3.9,7.838709677419355
Libanese Snack,4.3,11.03125
Libanezza,4.0,8.817164179104477
Libertà,4.8,18.0
Liborio,3.3,13.791666666666666
Lifei's Sushi,4.8,10.44601226993865
Lilla,4.3,8.995061728395061
Lilse Kebab 2,4.0,11.57266435986159
Lilse Kebap,3.9,11.73102189781022
Liman Grill House,4.6,12.034782608695652
Limo,4.6,9.653061224489797
Limoena Grillhouse,4.7,9.485964912280702
Limor Pizzeria,3.6,7.963636363636364
LindelBaskent,3.9,10.834285714285715
Ling Nan,4.0,14.71292517006803
Liri's Burgers,4.5,6.545238095238096
Lito,4.3,7.757446808510639
Little Aloha,4.2,5.761904761904762
Little Asia,3.4,12.843636363636364
Little Beirut,3.6,14.745238095238093
Little Ethiopia,3.8,28.807954545454546
Little Rice,4.5,5.939622641509434
LivaKebab,4.5,7.267857142857143
Live Central Park,4.7,6.158620689655172
Liya Kebab & Pizzaria,3.6,8.845029239766081
Loa Streetfood,3.8,6.833333333333333
Loco Pizza,2.2,9.003921568627451
Loco Pizza 2,2.9,11.620735785953176
Loempialand,3.7,4.405555555555555
Lommelse Kebab,3.5,8.996350364963504
Loons Qebap,3.7,10.349009900990099
Los Charros,3.1,8.076923076923077
Los Gringos,4.3,14.864260869565218
Los Mendas,4.6,9.4
Los Pollos Brugge,4.4,9.329545454545455
Lotus Maastricht,3.0,14.683552631578948
Loulou,3.3,10.473684210526315
Love Ciabatta,4.7,6.2178571428571425
Love Sushi,4.7,11.974489795918368
Loving Hut Express,4.6,7.101578947368421
Loving Hut Express,4.8,7.322222222222223
Lucky Star,4.4,18.813953488372093
Lucmoon Vietnamees,4.5,14.917241379310344
Lucy Chang,3.3,12.507142857142856
Lucy Chang,3.5,11.888311688311688
Lucy Chang,3.6,12.862666666666668
Lucy Chang,3.7,12.25506329113924
Lucy Sushi,3.9,8.931553398058252
Lujain Restaurant,4.0,14.7
Lunch Factory,3.8,6.069540229885057
Lunch Halte,4.1,6.115909090909091
Lunchroom,4.6,3.7839285714285715
M & M,3.7,8.263157894736842
M&N Royal,4.1,11.202702702702704
M'Burger,3.8,6.567910447761194
M'Burger Karreveld,4.0,6.75514705882353
M'adam Traiteur,4.6,13.426666666666666
M84U,4.5,12.889035087719298
MARHABA,3.9,5.860975609756098
Ma's Bakery,4.8,4.245
Maara Uno,4.3,9.12565445026178
Mabista Sushi,4.6,14.148529411764706
Mac&Roni by Bavet,3.9,5.342307692307693
Madagascar Pokébowl,4.7,3.18125
Madame Gusto,3.0,9.255675675675676
Made in Sud,3.7,15.05
Madina food,4.7,6.033720930232558
Madison Smash Burger,2.9,5.665384615384616
Maestro,4.0,9.078947368421053
Mag's Burgerbar,4.5,13.065217391304348
Magic Food,4.6,9.3764
Magic Kebap-Kessenich,4.4,8.873584905660378
Magnum and Ben&Jerry's Store,2.2,7.676470588235294
Magnum and Ben&Jerry's Store,3.0,8.071428571428571
Magnum and Ben&Jerry's Store,4.3,7.590909090909091
Magnum and Ben&Jerry's Store,5.0,7.7926829268292686
Maharaja Tandoori,4.0,10.135894736842104
Maharaja Tandoori,4.4,10.358349514563107
Mai Thai,3.1,21.48507462686567
Maison Du Kumpir,4.6,5.659393939393939
Maison Grill,3.5,7.489864864864865
Maison Grill Anderlecht,3.7,15.625
Maison Sahra,4.1,7.790095238095239
Makaio,4.1,4.370833333333334
Makaio,4.6,4.135294117647058
Makaio,4.7,3.8909090909090907
Makao,4.6,8.13
Maki Maki,3.6,5.825247524752475
Maki Maki,3.7,5.549397590361446
Maki Maki,3.9,5.788144329896908
Maki Maki,4.0,5.822058823529412
Maki Maki,4.1,5.86225
Maki Maki,4.8,5.826960784313726
Makiline,4.4,10.665909090909091
Makimasan,4.5,7.1113207547169806
Malaciorta,3.8,10.904761904761905
Maldini's Pizza,4.7,10.688999999999998
Mam's burger,4.3,7.926859504132231
Mama Mia,4.5,13.71808510638298
Mamacita,4.9,9.881578947368421
Mamma Italia,4.6,13.955882352941176
Mamma Mia,3.9,9.147540983606557
Mamma Mia,4.4,12.3
Man Wah,3.5,14.218978102189782
Mandarin,4.2,10.763157894736842
Manga Sushi,4.6,8.570992366412213
Mangalica Delicatessen,4.3,6.111221590909091
Marinah,2.9,6.43859649122807
Mario's Pizza,3.9,12.727184466019418
Maritimo Da Gino,3.9,11.70375
Markies,4.9,4.943478260869566
Marmara,3.2,11.473809523809525
Marmara Fish & Grill,4.5,12.584523809523809
Marpha Sushi & Nepali Kitchen,3.9,12.319277108433734
Marrakech,3.7,6.27979797979798
Martino's,4.1,4.673584905660378
Masala Express,4.5,11.445762711864406
Masaya,3.7,11.139830508474576
Mashar Pide,3.6,12.124378109452737
Mati Sushi,4.4,13.74625850340136
Matiate Docks,3.8,10.42741935483871
Mattina Antwerpen,4.1,5.776923076923077
Maxx Pizza,4.0,11.17487922705314
Mazasam,4.6,9.464285714285714
Mazzerina,4.7,11.39041095890411
Maïnoï,4.9,18.639999999999997
Mc Buffet,3.6,6.547058823529412
Mc'Döner'S,4.8,6.096103896103896
McDonald's,2.2,4.976134020618557
McDonald's,2.4,4.7823232323232325
McDonald's,2.5,5.061737089201879
McDonald's,2.7,4.909948979591837
McDonald's,2.8,4.875373134328359
McDonald's,2.9,4.707191489361702
McDonald's,3.0,4.476083333333333
Meat District,4.6,9.104347826086956
Meat Heat,4.7,18.990909090909092
Meatropolis,4.4,10.288461538461538
Mediterranean Fish Restaurant,1.8,7.431818181818182
Mega Taco's,2.4,5.2592592592592595
Mehtap,4.1,9.088
Mei Wei Cheng,4.2,11.77751937984496
Mekong River,3.8,11.299999999999999
Meli Mely,4.6,11.474747474747474
Melita,3.3,11.963524590163933
Melita,4.7,6.686746987951807
Melita Original,4.4,8.471176470588235
Memo Pizza,3.9,11.652777777777779
Merad Restaurant,3.7,14.38132530120482
Merdin 1,3.5,8.828820960698689
Merdin 2,4.5,13.072727272727272
Merdin 3,4.3,7.752717391304348
Meshur Adiyaman Cigkofte,4.8,5.892857142857143
Met Jeaninne,4.7,19.33
Mevlana Pide,4.3,10.544117647058824
Mezopotamya,3.7,8.161971830985916
Mia Pizza,2.8,12.869791666666666
Mia Pizza Evere,4.0,12.73076923076923
Miam's Burger,3.4,10.59
Mian,4.9,6.8088235294117645
Midpoint,4.0,8.902307692307692
Midtown Oostkamp,3.7,15.723300970873787
Midyat,4.4,10.132743362831858
Migoto Sushi and Bar,4.7,14.730061349693251
Mikazuki,4.7,15.203846153846154
Mikuriya,4.4,9.245528455284553
Mila Palace,3.7,8.831012658227849
Milano Pizza Grill,4.3,10.835
Milas,4.9,11.795070422535211
Millenium Kebap,4.3,11.188808664259929
Milo II Kebap Pizza Pasta,3.5,10.509615384615385
Milo Kebap Pizza Pasta,3.8,10.931034482758621
Mimosa Cafe Sandwicherie,3.1,4.453333333333333
Minami sushi schoten,4.3,14.992982456140352
Minori,4.0,7.181318681318682
Mira,4.7,8.734177215189874
Miracle,3.9,6.78731884057971
Miro's snack,4.1,6.712389380530974
Miss Pizza,4.5,8.925714285714287
Miss Yu,4.3,12.854761904761904
Mister Friet,3.9,4.042352941176471
Mister Greek,4.1,15.767857142857142
Mister Pizza,4.3,10.942105263157893
Mister Spaghetti,3.6,13.656923076923078
Mister Spaghetti,4.2,14.105333333333334
Mister Spaghetti,5.0,13.574137931034482
Mister Wok,3.7,4.348275862068966
Mister Wok & More,4.3,5.302272727272727
Mixor Kebab,3.4,8.59927536231884
Miyagi San,4.1,8.551203703703704
Miyako,4.5,10.536585365853659
Miyazu,4.4,12.052459016393444
Moana Pokebowls,4.3,6.525806451612904
Moana Pokébowls,4.5,6.0360000000000005
Mogador - Moroccan Food,4.6,21.30851063829787
Momento,4.4,5.797605633802817
Momo Sushi,4.6,11.257668711656441
Mon Régal,3.2,7.734848484848484
Moni,3.7,8.218181818181819
Monkeys,3.7,9.941666666666666
Monopoli,4.3,12.4
Monster Buns,4.2,5.041176470588236
Moon House,4.0,18.44642487046632
More pizza's,4.9,8.8151376146789
Mosaic,4.3,8.886458333333334
Moshi Mochi,4.3,5.668674698795181
Moshi Mochi,4.5,5.655555555555556
Moshi Mochi,4.8,5.866216216216216
Moshi Sushi,4.7,14.96174863387978
Moshi Sushi Lillle,4.1,15.126262626262626
Mother India Restaurant,4.0,13.361340206185567
Mount Gorkha,4.4,4.899173553719008
Mount Masala,5.0,14.852564102564102
MovieSnacks,4.9,6.511904761904762
Mozaique,4.8,10.046268656716418
Mr. Donut,4.8,2.8333333333333335
Mr. Ribs,3.6,12.515165562913907
Mr. Spareribs,4.8,15.183431952662723
Mr. Taco,3.3,5.396875
Mr. Wok,3.9,5.777777777777778
Msemen,4.6,5.20952380952381
Muday Taste Of Ethiopia,4.2,16.93076923076923
Mumtaz,3.5,9.760416666666666
Munchies Ieper,5.0,12.400763358778626
Mundo Latino,4.2,3.9296296296296296
Munis Restaurant,3.9,11.971523178807947
Murat Pita Pizza Pasta,4.3,9.537117903930131
Mus's Kebab,3.3,4.953333333333333
Mustachio Foodcorner,4.0,7.344262295081967
Musty Kebab,4.4,10.260591133004926
My Burger,4.5,6.585576923076923
My Kebab,3.2,10.703482587064677
My Madou,4.5,16.862921348314607
My Pizza,4.3,5.625
My Shawarma,3.4,7.586206896551724
My Tacos,4.4,6.766666666666667
My Tea,4.3,7.3933333333333335
My Thai,4.2,14.551724137931034
My Way,4.5,16.888349514563107
My Wok,4.5,6.4
My way,4.5,19.86993670886076
Mynoa Sushi,4.7,17.05140186915888
Mère Liban,4.4,34.54761904761905
Méga Grill Grez Doiceau,4.7,13.017391304347827
Mêzon,4.1,7.369230769230769
N'Joy,5.0,12.432258064516128
NAZ Kebab,3.4,6.605147058823529
NYB New York Burgers,3.5,6.703571428571428
Nagoya Sushi,3.8,8.048529411764704
Nakhon,3.6,15.969465648854962
Nam Fong,4.8,16.83050847457627
Nam Jai,4.1,12.057142857142857
Nam Sam Deurne,3.2,7.221428571428571
Namaste,4.1,12.574468085106384
Namaste Tandoori,4.4,15.027777777777779
Nani,4.2,15.192307692307692
Nankai Sushi Grill & Wok,4.1,16.0
Napoli,4.0,11.379249999999999
Napoli Heers,3.5,11.459501557632398
Napoli Pita Pizza,4.2,9.7993006993007
Napoli Pizza Grill,4.0,8.810928961748635
Napoli Schoten,4.4,12.487139689578713
Napolitano,4.2,11.779069767441861
Nara Sushi & Restaurant,4.5,10.44537037037037
Narai Thai,4.0,16.013333333333332
Naroj,4.8,7.883211678832117
Nasip,4.5,9.051724137931034
Nat Thai,4.1,17.82608695652174
Nawaab Tandoori,3.8,7.4605263157894735
Nawab Restaurant - Indiani Pakistani,3.4,7.728061224489796
Nazar Kebap,3.1,8.148255813953488
Nazar Pizza Kebap,3.9,10.526960784313726
Nazar Side,3.3,8.157458563535911
Neapolis,4.1,13.38
Nefertete,3.8,10.447872340425532
Neko Sushi,4.9,12.1
Nepal Delight,4.0,12.583333333333334
Ness Burgers,4.5,5.285714285714286
Neuf-Neuf Dragon,3.8,12.525
New Annapurna,4.0,9.214527027027026
New Asia,3.9,11.908536585365853
New Ballywood,3.0,7.357142857142857
New Canton,4.1,14.752073732718893
New China,4.6,11.625
New City,3.8,7.433333333333334
New City Frit,4.5,4.235433070866142
New Delhi Traiteur,4.5,7.472058823529412
New Délice,3.1,9.8429203539823
New Fusion,4.5,9.039130434782608
New Golden Bowl,4.5,14.71875
New Holycow,4.1,13.39310344827586
New Maan Pizza & Wok & Burger,3.6,9.065555555555555
New Mexico,3.9,9.75925925925926
New Restaurant Henri 1er,3.2,23.85483870967742
New Saigon Bangkok,3.6,9.91326530612245
New Time,4.0,8.556756756756757
New York Pizza,2.4,8.079711538461538
New York Pizza,3.7,8.225940594059406
New York Pizza,4.0,8.176893203883495
New York Pizza,4.1,8.15421568627451
New York Pizza,4.3,8.180380952380952
New York Pizza,4.4,8.2949
NewWay Leuven,4.0,5.1578125
Ni Hao,4.0,10.99375
Ni Hao - Moshi Moshi,4.3,12.956424581005585
Nic'Os pizza house,4.3,9.756
Nihao,4.1,11.600769230769231
Nikko Sushi,4.5,14.197857142857144
Nimmanhaemin,4.3,17.225225225225227
Ninja Restaurant,4.8,12.637301587301588
Nino Grill,3.5,5.935714285714286
Nisa Pita & Kebab,4.4,4.460294117647059
Njam Njam,4.6,5.197963800904978
Njam Njam Pizza,4.1,9.638248847926267
Njam Thai,3.9,13.670212765957446
Njoy!,4.3,11.747282608695652
Nobu Sushi,4.5,13.716981132075471
Noedels & Co. Chinese wok en sushi bar,3.8,11.7587786259542
Nok-Thai,4.2,14.05
Nomak Pasta N' Tenders,3.9,9.828378378378378
Nonna Stella,4.1,12.5625
Noodlz!,4.6,7.183673469387755
Noor Pizza,3.9,5.387619047619048
Nora Indian Restaurant,3.6,11.604195804195804
Nori Maki,4.1,10.610344827586207
Nori Sushi,4.5,15.479885057471265
NotCake,4.9,5.64375
Noumidia Resto,4.1,10.121561338289963
Nour Al Cham,3.8,16.156626506024097
Nub Smashburger,3.8,5.9593750000000005
Nuba,3.9,6.397826086956522
Number One Snack,4.1,9.221621621621622
Nuoc Mam,4.2,15.645000000000001
Nur Kebab,4.3,9.606896551724137
O Beyrouth,4.7,10.950602409638554
O Bon Coin,3.7,5.944444444444445
O Gourmand,1.8,4.375
O Grill,4.2,7.388888888888889
O Saveurs,4.0,6.756302521008403
O Sole Mio,3.9,11.089655172413794
O'Bizet,4.6,6.0613636363636365
O'Cheese Burger,3.4,6.332795698924731
O'Couscous,3.7,6.5249999999999995
O'Resto,4.1,7.936619718309859
O'Royal Burger,4.1,6.959896907216495
O'States,3.8,8.242857142857144
O'Syrie,3.9,11.089285714285714
O'Tacos,1.6,5.221818181818182
O'Tacos,2.3,5.3109375
O'Tacos,2.4,5.154464285714285
O'Tacos,2.5,5.2844827586206895
O'Tacos,2.6,5.161904761904761
O'Tacos,2.7,5.27457627118644
O'Tacos,2.8,5.192063492063492
O'Tacos,2.9,5.270967741935484
O'Tacos,3.0,5.351785714285714
O'Tacos,3.1,5.256923076923076
O'Tacos,4.2,5.2921875
O'Tagine,4.1,16.45957446808511
OSaisons,3.8,12.78757396449704
Oakberry,5.0,11.733333333333334
Oase,4.4,15.834751773049645
Oasian,3.6,14.340277777777779
Oats Day Long,4.5,5.697297297297298
Oba Grillhuis,4.2,9.691119691119692
Obun's,4.5,7.636063829787234
Ocean Sushi,4.0,11.273426573426573
Ocean Sushi,4.1,11.853869047619048
Ocean Sushi,4.5,10.283471074380165
Oh' Fresh,4.5,11.802
"Oh, my kimchi!",3.1,11.351020408163267
Ohana,4.5,6.821052631578947
Ohana,4.8,5.461666666666667
Oinaris,4.3,13.630645161290323
Oishi Sushi,4.2,6.859999999999999
Oishi Sushi,4.6,11.139622641509433
Oishii Sushi & Asian Cuisine,3.7,18.372108843537415
Oishī Sushi,4.6,10.654010695187166
Okinawa Sushi & Grill,4.6,13.261666666666667
Okka Restaurant,3.9,13.43859649122807
Oklava,3.9,9.22181818181818
Okoz,4.8,13.424137931034483
Oké Poké Bowl,4.1,6.676470588235294
Oké Poké Bowl,4.7,6.4375
Olakino Bowl,4.6,6.021739130434782
Oli's Friet & Eat,4.0,3.2843373493975907
Oli's House,4.6,12.166666666666666
Oliva,3.5,9.979190751445087
Oliva,4.3,18.01774193548387
Olli's Burgers-Bar,4.7,9.196250000000001
Om Sushi,4.2,12.319487179487181
Oma's Ijs,4.6,4.285238095238095
Omega Med,4.0,11.136842105263158
Omiros,3.8,12.503529411764706
Omonni Korean Fried Chicken,4.4,15.325714285714286
Omonni Korean Fried Chicken,4.5,14.005882352941176
Onder Pide,4.3,10.510204081632653
Only Kebab,3.3,6.300000000000001
Only Pizza,4.8,16.217391304347824
Ons Suzanne,4.3,7.3453333333333335
Oost-Azië,4.2,11.532413793103448
Oostende Poké Bowl,3.8,8.753571428571428
Open Wok,4.0,13.630289855072464
Orange-Ini,4.7,6.895217391304348
Oregano Brasschaat,3.9,17.58679245283019
Org_idee,3.5,7.514150943396227
Orient,3.8,11.075
Orient Diest,4.0,9.960892388451443
Orient KURINGEN,4.4,10.863036303630363
Orient Kitchen,4.0,11.055797101449276
Orient Kitchen,4.2,8.625862068965516
Orient Kitchen,4.3,9.630252100840336
Orient Lanaken,4.3,8.395238095238096
Orient Overpelt,4.2,9.606060606060606
Oriental Asian Food,3.6,5.072916666666667
Orientali - Streetfood Bar,3.9,8.795238095238096
Ornina Syrian Sweets,4.5,13.944444444444445
Orontes,4.6,9.310077519379846
Orso Pizzeria Pop Up,3.7,17.79230769230769
Orymaz,4.7,16.807499999999997
Osaka Sushi Antwerpen,4.3,14.395841121495327
Oses Çiğköfte,4.9,5.87
Osman Kebab Pizzeria,4.4,8.962234042553192
Osteria Michele,3.3,22.176136363636363
Otomat,2.7,10.706451612903225
Otomat,3.3,11.641666666666667
Otomat,3.5,8.852380952380953
Otomat,3.6,13.442857142857141
Otomat,4.0,14.541666666666666
Otomat,4.3,13.11875
Ottoman Eethuis,4.1,12.23913043478261
Ottoman Grillhouse,4.2,19.453703703703702
Ottoman Pizza & BBQ,4.4,12.793589743589743
Oumi Sushi,4.4,12.881048387096774
Ozawa,4.1,8.473684210526315
PJ's Tapa & Wine bar,1.4,9.63125
Pa Mi Pa Ella,3.7,11.572972972972973
Pacha Kebab,4.3,6.238095238095238
Paille en Queue,3.5,5.485897435897436
Pain d'Or,5.0,3.9004716981132073
Pakistan Royal Food,4.3,6.34375
Pala's Food,4.4,5.440522875816994
Palashop,3.9,2.4087301587301586
Palermo Pizza,3.9,11.37885462555066
Palestijns Restaurant,4.0,10.028571428571428
Palmyra,4.4,15.113432835820896
Palombino Pizzeria Napoletana,3.3,9.36216216216216
Palomino,3.6,14.631147540983607
Pam Pam,2.7,8.126089108910891
Pam Pam,2.8,7.746216216216217
